,time,cell_count,egf_count,active_egfr,inactive_egfr,egfr,egf,diss_const,k1,sim
5233,1008000,56,226,54,450,9.0,0.8,0.0024390243902439024,0.04,9.0
5234,1080000,62,209,50,508,9.0,0.8,0.0024390243902439024,0.04,9.0
5235,72000,1,398,3,6,9.0,0.8,0.0024390243902439024,0.04,10.0
5236,144000,2,387,4,14,9.0,0.8,0.0024390243902439024,0.04,10.0
5237,216000,4,370,6,30,9.0,0.8,0.0024390243902439024,0.04,10.0
5238,288000,4,360,8,28,9.0,0.8,0.0024390243902439024,0.04,10.0
5239,360000,9,361,6,75,9.0,0.8,0.0024390243902439024,0.04,10.0
5240,432000,13,356,11,106,9.0,0.8,0.0024390243902439024,0.04,10.0
5241,504000,13,358,21,96,9.0,0.8,0.0024390243902439024,0.04,10.0
5242,576000,24,330,22,194,9.0,0.8,0.0024390243902439024,0.04,10.0
5243,648000,25,298,31,194,9.0,0.8,0.0024390243902439024,0.04,10.0
5244,720000,34,274,25,281,9.0,0.8,0.0024390243902439024,0.04,10.0
5245,792000,49,262,36,405,9.0,0.8,0.0024390243902439024,0.04,10.0
5246,864000,60,214,57,483,9.0,0.8,0.0024390243902439024,0.04,10.0
5247,936000,72,212,39,609,9.0,0.8,0.0024390243902439024,0.04,10.0
5248,1008000,80,200,43,677,9.0,0.8,0.0024390243902439024,0.04,10.0
5249,1080000,79,185,40,671,9.0,0.8,0.0024390243902439024,0.04,10.0
5250,72000,1,368,1,8,9.0,0.8,0.0024390243902439024,0.04,11.0
5251,144000,3,362,6,21,9.0,0.8,0.0024390243902439024,0.04,11.0
5252,216000,5,373,6,39,9.0,0.8,0.0024390243902439024,0.04,11.0
5253,288000,7,369,7,56,9.0,0.8,0.0024390243902439024,0.04,11.0
5254,360000,11,362,11,88,9.0,0.8,0.0024390243902439024,0.04,11.0
5255,432000,9,368,8,73,9.0,0.8,0.0024390243902439024,0.04,11.0
5256,504000,15,364,13,122,9.0,0.8,0.0024390243902439024,0.04,11.0
5257,576000,20,327,9,171,9.0,0.8,0.0024390243902439024,0.04,11.0
5258,648000,18,323,22,140,9.0,0.8,0.0024390243902439024,0.04,11.0
5259,720000,29,299,30,231,9.0,0.8,0.0024390243902439024,0.04,11.0
5260,792000,29,281,37,224,9.0,0.8,0.0024390243902439024,0.04,11.0
5261,864000,36,261,33,291,9.0,0.8,0.0024390243902439024,0.04,11.0
5262,936000,45,243,47,358,9.0,0.8,0.0024390243902439024,0.04,11.0
5263,1008000,51,227,38,421,9.0,0.8,0.0024390243902439024,0.04,11.0
5264,1080000,64,226,58,518,9.0,0.8,0.0024390243902439024,0.04,11.0
5265,72000,1,376,3,6,9.0,0.8,0.0024390243902439024,0.04,12.0
5266,144000,2,363,2,16,9.0,0.8,0.0024390243902439024,0.04,12.0
5267,216000,4,367,7,29,9.0,0.8,0.0024390243902439024,0.04,12.0
5268,288000,8,345,10,62,9.0,0.8,0.0024390243902439024,0.04,12.0
5269,360000,10,369,16,74,9.0,0.8,0.0024390243902439024,0.04,12.0
5270,432000,18,323,14,148,9.0,0.8,0.0024390243902439024,0.04,12.0
5271,504000,26,316,21,213,9.0,0.8,0.0024390243902439024,0.04,12.0
5272,576000,24,291,31,185,9.0,0.8,0.0024390243902439024,0.04,12.0
5273,648000,36,285,37,287,9.0,0.8,0.0024390243902439024,0.04,12.0
5274,720000,41,277,36,333,9.0,0.8,0.0024390243902439024,0.04,12.0
5275,792000,41,262,37,332,9.0,0.8,0.0024390243902439024,0.04,12.0
5276,864000,46,261,33,381,9.0,0.8,0.0024390243902439024,0.04,12.0
5277,936000,50,255,27,423,9.0,0.8,0.0024390243902439024,0.04,12.0
5278,1008000,56,235,32,472,9.0,0.8,0.0024390243902439024,0.04,12.0
5279,1080000,62,219,48,510,9.0,0.8,0.0024390243902439024,0.04,12.0
5280,72000,1,383,5,4,9.0,0.8,0.0024390243902439024,0.04,13.0
5281,144000,2,377,2,16,9.0,0.8,0.0024390243902439024,0.04,13.0
5282,216000,0,378,0,0,9.0,0.8,0.0024390243902439024,0.04,13.0
5283,288000,0,405,0,0,9.0,0.8,0.0024390243902439024,0.04,13.0
5284,360000,0,396,0,0,9.0,0.8,0.0024390243902439024,0.04,13.0
5285,432000,0,409,0,0,9.0,0.8,0.0024390243902439024,0.04,13.0
5286,504000,0,394,0,0,9.0,0.8,0.0024390243902439024,0.04,13.0
5287,576000,0,389,0,0,9.0,0.8,0.0024390243902439024,0.04,13.0
5288,648000,0,378,0,0,9.0,0.8,0.0024390243902439024,0.04,13.0
5289,720000,0,387,0,0,9.0,0.8,0.0024390243902439024,0.04,13.0
5290,792000,0,394,0,0,9.0,0.8,0.0024390243902439024,0.04,13.0
5291,864000,0,387,0,0,9.0,0.8,0.0024390243902439024,0.04,13.0
5292,936000,0,402,0,0,9.0,0.8,0.0024390243902439024,0.04,13.0
5293,1008000,0,398,0,0,9.0,0.8,0.0024390243902439024,0.04,13.0
5294,1080000,0,391,0,0,9.0,0.8,0.0024390243902439024,0.04,13.0
5295,72000,1,378,3,6,9.0,0.8,0.0024390243902439024,0.04,14.0
5296,144000,2,376,4,14,9.0,0.8,0.0024390243902439024,0.04,14.0
5297,216000,4,384,4,32,9.0,0.8,0.0024390243902439024,0.04,14.0
5298,288000,9,373,7,74,9.0,0.8,0.0024390243902439024,0.04,14.0
5299,360000,7,356,11,52,9.0,0.8,0.0024390243902439024,0.04,14.0
5300,432000,14,365,12,114,9.0,0.8,0.0024390243902439024,0.04,14.0
5301,504000,22,312,17,181,9.0,0.8,0.0024390243902439024,0.04,14.0
5302,576000,19,314,14,157,9.0,0.8,0.0024390243902439024,0.04,14.0
5303,648000,16,346,13,131,9.0,0.8,0.0024390243902439024,0.04,14.0
5304,720000,21,323,26,163,9.0,0.8,0.0024390243902439024,0.04,14.0
5305,792000,29,318,28,233,9.0,0.8,0.0024390243902439024,0.04,14.0
5306,864000,40,281,41,319,9.0,0.8,0.0024390243902439024,0.04,14.0
5307,936000,51,253,32,427,9.0,0.8,0.0024390243902439024,0.04,14.0
5308,1008000,53,246,45,432,9.0,0.8,0.0024390243902439024,0.04,14.0
5309,1080000,55,228,34,461,9.0,0.8,0.0024390243902439024,0.04,14.0
5310,72000,1,371,5,4,9.0,0.8,0.0024390243902439024,0.04,15.0
5311,144000,3,370,2,25,9.0,0.8,0.0024390243902439024,0.04,15.0
5312,216000,5,363,7,38,9.0,0.8,0.0024390243902439024,0.04,15.0
5313,288000,4,378,5,31,9.0,0.8,0.0024390243902439024,0.04,15.0
5314,360000,8,343,11,61,9.0,0.8,0.0024390243902439024,0.04,15.0
5315,432000,14,334,20,106,9.0,0.8,0.0024390243902439024,0.04,15.0
5316,504000,22,341,9,189,9.0,0.8,0.0024390243902439024,0.04,15.0
5317,576000,20,323,23,157,9.0,0.8,0.0024390243902439024,0.04,15.0
5318,648000,31,276,41,238,9.0,0.8,0.0024390243902439024,0.04,15.0
5319,720000,36,287,24,300,9.0,0.8,0.0024390243902439024,0.04,15.0
5320,792000,40,236,45,315,9.0,0.8,0.0024390243902439024,0.04,15.0
5321,864000,56,251,37,467,9.0,0.8,0.0024390243902439024,0.04,15.0
5322,936000,66,208,54,540,9.0,0.8,0.0024390243902439024,0.04,15.0
5323,1008000,76,202,41,643,9.0,0.8,0.0024390243902439024,0.04,15.0
5324,1080000,80,190,35,685,9.0,0.8,0.0024390243902439024,0.04,15.0
5325,72000,1,377,0,9,9.0,0.8,0.0024390243902439024,0.04,16.0
5326,144000,2,390,2,16,9.0,0.8,0.0024390243902439024,0.04,16.0
5327,216000,2,379,4,14,9.0,0.8,0.0024390243902439024,0.04,16.0
5328,288000,4,387,9,27,9.0,0.8,0.0024390243902439024,0.04,16.0
5329,360000,6,378,8,46,9.0,0.8,0.0024390243902439024,0.04,16.0
5330,432000,9,332,12,69,9.0,0.8,0.0024390243902439024,0.04,16.0
5331,504000,16,354,14,130,9.0,0.8,0.0024390243902439024,0.04,16.0
5332,576000,22,312,24,174,9.0,0.8,0.0024390243902439024,0.04,16.0
5333,648000,38,290,28,314,9.0,0.8,0.0024390243902439024,0.04,16.0
5334,720000,40,257,32,328,9.0,0.8,0.0024390243902439024,0.04,16.0
5335,792000,48,263,54,378,9.0,0.8,0.0024390243902439024,0.04,16.0
5336,864000,54,245,45,441,9.0,0.8,0.0024390243902439024,0.04,16.0
5337,936000,60,234,46,494,9.0,0.8,0.0024390243902439024,0.04,16.0
5338,1008000,65,203,51,534,9.0,0.8,0.0024390243902439024,0.04,16.0
5339,1080000,76,191,47,637,9.0,0.8,0.0024390243902439024,0.04,16.0
5340,72000,1,401,3,6,9.0,0.8,0.0024390243902439024,0.04,17.0
5341,144000,3,393,2,25,9.0,0.8,0.0024390243902439024,0.04,17.0
5342,216000,5,373,1,44,9.0,0.8,0.0024390243902439024,0.04,17.0
5343,288000,7,341,7,56,9.0,0.8,0.0024390243902439024,0.04,17.0
5344,360000,8,339,15,57,9.0,0.8,0.0024390243902439024,0.04,17.0
5345,432000,12,332,14,94,9.0,0.8,0.0024390243902439024,0.04,17.0
5346,504000,20,337,29,151,9.0,0.8,0.0024390243902439024,0.04,17.0
5347,576000,26,326,18,216,9.0,0.8,0.0024390243902439024,0.04,17.0
5348,648000,28,287,34,218,9.0,0.8,0.0024390243902439024,0.04,17.0
5349,720000,34,285,31,275,9.0,0.8,0.0024390243902439024,0.04,17.0
5350,792000,34,255,38,268,9.0,0.8,0.0024390243902439024,0.04,17.0
5351,864000,48,259,31,401,9.0,0.8,0.0024390243902439024,0.04,17.0
5352,936000,60,223,46,494,9.0,0.8,0.0024390243902439024,0.04,17.0
5353,1008000,63,208,41,526,9.0,0.8,0.0024390243902439024,0.04,17.0
5354,1080000,71,215,44,595,9.0,0.8,0.0024390243902439024,0.04,17.0
5355,72000,1,371,0,9,9.0,0.8,0.0024390243902439024,0.04,18.0
5356,144000,2,396,7,11,9.0,0.8,0.0024390243902439024,0.04,18.0
5357,216000,4,392,3,33,9.0,0.8,0.0024390243902439024,0.04,18.0
5358,288000,6,369,11,43,9.0,0.8,0.0024390243902439024,0.04,18.0
5359,360000,4,360,5,31,9.0,0.8,0.0024390243902439024,0.04,18.0
5360,432000,8,360,13,59,9.0,0.8,0.0024390243902439024,0.04,18.0
5361,504000,12,337,8,100,9.0,0.8,0.0024390243902439024,0.04,18.0
5362,576000,16,342,14,130,9.0,0.8,0.0024390243902439024,0.04,18.0
5363,648000,22,326,19,179,9.0,0.8,0.0024390243902439024,0.04,18.0
5364,720000,30,289,29,241,9.0,0.8,0.0024390243902439024,0.04,18.0
5365,792000,40,259,28,332,9.0,0.8,0.0024390243902439024,0.04,18.0
5366,864000,46,240,37,377,9.0,0.8,0.0024390243902439024,0.04,18.0
5367,936000,44,247,35,361,9.0,0.8,0.0024390243902439024,0.04,18.0
5368,1008000,57,229,22,491,9.0,0.8,0.0024390243902439024,0.04,18.0
5369,1080000,56,230,29,475,9.0,0.8,0.0024390243902439024,0.04,18.0
5370,72000,1,381,3,6,9.0,0.8,0.0024390243902439024,0.04,19.0
5371,144000,3,384,0,27,9.0,0.8,0.0024390243902439024,0.04,19.0
5372,216000,5,373,8,37,9.0,0.8,0.0024390243902439024,0.04,19.0
5373,288000,9,377,10,71,9.0,0.8,0.0024390243902439024,0.04,19.0
5374,360000,11,369,12,87,9.0,0.8,0.0024390243902439024,0.04,19.0
5375,432000,17,331,24,129,9.0,0.8,0.0024390243902439024,0.04,19.0
5376,504000,26,304,30,204,9.0,0.8,0.0024390243902439024,0.04,19.0
5377,576000,29,309,31,230,9.0,0.8,0.0024390243902439024,0.04,19.0
5378,648000,38,290,27,315,9.0,0.8,0.0024390243902439024,0.04,19.0
5379,720000,44,273,32,364,9.0,0.8,0.0024390243902439024,0.04,19.0
5380,792000,43,270,34,353,9.0,0.8,0.0024390243902439024,0.04,19.0
5381,864000,60,258,46,494,9.0,0.8,0.0024390243902439024,0.04,19.0
5382,936000,66,218,63,531,9.0,0.8,0.0024390243902439024,0.04,19.0
5383,1008000,89,188,58,743,9.0,0.8,0.0024390243902439024,0.04,19.0
5384,1080000,88,158,51,741,9.0,0.8,0.0024390243902439024,0.04,19.0
5385,72000,1,396,4,5,9.0,0.8,0.0024390243902439024,0.04,20.0
5386,144000,2,404,5,13,9.0,0.8,0.0024390243902439024,0.04,20.0
5387,216000,5,377,7,38,9.0,0.8,0.0024390243902439024,0.04,20.0
5388,288000,7,359,8,55,9.0,0.8,0.0024390243902439024,0.04,20.0
5389,360000,9,344,15,66,9.0,0.8,0.0024390243902439024,0.04,20.0
5390,432000,11,358,15,84,9.0,0.8,0.0024390243902439024,0.04,20.0
5391,504000,18,358,16,146,9.0,0.8,0.0024390243902439024,0.04,20.0
5392,576000,24,337,24,192,9.0,0.8,0.0024390243902439024,0.04,20.0
5393,648000,31,298,34,245,9.0,0.8,0.0024390243902439024,0.04,20.0
5394,720000,44,264,34,362,9.0,0.8,0.0024390243902439024,0.04,20.0
5395,792000,43,263,35,352,9.0,0.8,0.0024390243902439024,0.04,20.0
5396,864000,37,262,30,303,9.0,0.8,0.0024390243902439024,0.04,20.0
5397,936000,44,235,37,359,9.0,0.8,0.0024390243902439024,0.04,20.0
5398,1008000,55,251,35,460,9.0,0.8,0.0024390243902439024,0.04,20.0
5399,1080000,69,241,47,574,9.0,0.8,0.0024390243902439024,0.04,20.0
5400,72000,1,49,0,9,9.0,0.1,0.01,0.04,1.0
5401,144000,0,54,0,0,9.0,0.1,0.01,0.04,1.0
5402,216000,0,49,0,0,9.0,0.1,0.01,0.04,1.0
5403,288000,0,44,0,0,9.0,0.1,0.01,0.04,1.0
5404,360000,0,52,0,0,9.0,0.1,0.01,0.04,1.0
5405,432000,0,52,0,0,9.0,0.1,0.01,0.04,1.0
5406,504000,0,52,0,0,9.0,0.1,0.01,0.04,1.0
5407,576000,0,48,0,0,9.0,0.1,0.01,0.04,1.0
5408,648000,0,46,0,0,9.0,0.1,0.01,0.04,1.0
5409,720000,0,53,0,0,9.0,0.1,0.01,0.04,1.0
5410,792000,0,49,0,0,9.0,0.1,0.01,0.04,1.0
5411,864000,0,53,0,0,9.0,0.1,0.01,0.04,1.0
5412,936000,0,43,0,0,9.0,0.1,0.01,0.04,1.0
5413,1008000,0,46,0,0,9.0,0.1,0.01,0.04,1.0
5414,1080000,0,50,0,0,9.0,0.1,0.01,0.04,1.0
5415,72000,1,45,0,9,9.0,0.1,0.01,0.04,2.0
5416,144000,1,46,0,9,9.0,0.1,0.01,0.04,2.0
5417,216000,0,40,0,0,9.0,0.1,0.01,0.04,2.0
5418,288000,0,41,0,0,9.0,0.1,0.01,0.04,2.0
5419,360000,0,56,0,0,9.0,0.1,0.01,0.04,2.0
5420,432000,0,45,0,0,9.0,0.1,0.01,0.04,2.0
5421,504000,0,52,0,0,9.0,0.1,0.01,0.04,2.0
5422,576000,0,55,0,0,9.0,0.1,0.01,0.04,2.0
5423,648000,0,52,0,0,9.0,0.1,0.01,0.04,2.0
5424,720000,0,50,0,0,9.0,0.1,0.01,0.04,2.0
5425,792000,0,56,0,0,9.0,0.1,0.01,0.04,2.0
5426,864000,0,58,0,0,9.0,0.1,0.01,0.04,2.0
5427,936000,0,56,0,0,9.0,0.1,0.01,0.04,2.0
5428,1008000,0,44,0,0,9.0,0.1,0.01,0.04,2.0
5429,1080000,0,57,0,0,9.0,0.1,0.01,0.04,2.0
5430,72000,1,42,0,9,9.0,0.1,0.01,0.04,3.0
5431,144000,0,47,0,0,9.0,0.1,0.01,0.04,3.0
5432,216000,0,48,0,0,9.0,0.1,0.01,0.04,3.0
5433,288000,0,53,0,0,9.0,0.1,0.01,0.04,3.0
5434,360000,0,45,0,0,9.0,0.1,0.01,0.04,3.0
5435,432000,0,53,0,0,9.0,0.1,0.01,0.04,3.0
5436,504000,0,51,0,0,9.0,0.1,0.01,0.04,3.0
5437,576000,0,53,0,0,9.0,0.1,0.01,0.04,3.0
5438,648000,0,53,0,0,9.0,0.1,0.01,0.04,3.0
5439,720000,0,49,0,0,9.0,0.1,0.01,0.04,3.0
5440,792000,0,38,0,0,9.0,0.1,0.01,0.04,3.0
5441,864000,0,41,0,0,9.0,0.1,0.01,0.04,3.0
5442,936000,0,39,0,0,9.0,0.1,0.01,0.04,3.0
5443,1008000,0,40,0,0,9.0,0.1,0.01,0.04,3.0
5444,1080000,0,44,0,0,9.0,0.1,0.01,0.04,3.0
5445,72000,1,53,0,9,9.0,0.1,0.01,0.04,4.0
5446,144000,0,43,0,0,9.0,0.1,0.01,0.04,4.0
5447,216000,0,47,0,0,9.0,0.1,0.01,0.04,4.0
5448,288000,0,43,0,0,9.0,0.1,0.01,0.04,4.0
5449,360000,0,41,0,0,9.0,0.1,0.01,0.04,4.0
5450,432000,0,40,0,0,9.0,0.1,0.01,0.04,4.0
5451,504000,0,45,0,0,9.0,0.1,0.01,0.04,4.0
5452,576000,0,52,0,0,9.0,0.1,0.01,0.04,4.0
5453,648000,0,42,0,0,9.0,0.1,0.01,0.04,4.0
5454,720000,0,44,0,0,9.0,0.1,0.01,0.04,4.0
5455,792000,0,46,0,0,9.0,0.1,0.01,0.04,4.0
5456,864000,0,52,0,0,9.0,0.1,0.01,0.04,4.0
5457,936000,0,50,0,0,9.0,0.1,0.01,0.04,4.0
5458,1008000,0,42,0,0,9.0,0.1,0.01,0.04,4.0
5459,1080000,0,46,0,0,9.0,0.1,0.01,0.04,4.0
5460,72000,1,53,0,9,9.0,0.1,0.01,0.04,5.0
5461,144000,0,44,0,0,9.0,0.1,0.01,0.04,5.0
5462,216000,0,39,0,0,9.0,0.1,0.01,0.04,5.0
5463,288000,0,39,0,0,9.0,0.1,0.01,0.04,5.0
5464,360000,0,38,0,0,9.0,0.1,0.01,0.04,5.0
5465,432000,0,44,0,0,9.0,0.1,0.01,0.04,5.0
5466,504000,0,44,0,0,9.0,0.1,0.01,0.04,5.0
5467,576000,0,38,0,0,9.0,0.1,0.01,0.04,5.0
5468,648000,0,46,0,0,9.0,0.1,0.01,0.04,5.0
5469,720000,0,45,0,0,9.0,0.1,0.01,0.04,5.0
5470,792000,0,47,0,0,9.0,0.1,0.01,0.04,5.0
5471,864000,0,48,0,0,9.0,0.1,0.01,0.04,5.0
5472,936000,0,52,0,0,9.0,0.1,0.01,0.04,5.0
5473,1008000,0,44,0,0,9.0,0.1,0.01,0.04,5.0
5474,1080000,0,51,0,0,9.0,0.1,0.01,0.04,5.0
5475,72000,1,57,0,9,9.0,0.1,0.01,0.04,6.0
5476,144000,0,51,0,0,9.0,0.1,0.01,0.04,6.0
5477,216000,0,54,0,0,9.0,0.1,0.01,0.04,6.0
5478,288000,0,53,0,0,9.0,0.1,0.01,0.04,6.0
5479,360000,0,52,0,0,9.0,0.1,0.01,0.04,6.0
5480,432000,0,41,0,0,9.0,0.1,0.01,0.04,6.0
5481,504000,0,39,0,0,9.0,0.1,0.01,0.04,6.0
5482,576000,0,54,0,0,9.0,0.1,0.01,0.04,6.0
5483,648000,0,58,0,0,9.0,0.1,0.01,0.04,6.0
5484,720000,0,59,0,0,9.0,0.1,0.01,0.04,6.0
5485,792000,0,39,0,0,9.0,0.1,0.01,0.04,6.0
5486,864000,0,41,0,0,9.0,0.1,0.01,0.04,6.0
5487,936000,0,46,0,0,9.0,0.1,0.01,0.04,6.0
5488,1008000,0,44,0,0,9.0,0.1,0.01,0.04,6.0
5489,1080000,0,48,0,0,9.0,0.1,0.01,0.04,6.0
5490,72000,1,58,0,9,9.0,0.1,0.01,0.04,7.0
5491,144000,0,55,0,0,9.0,0.1,0.01,0.04,7.0
5492,216000,0,47,0,0,9.0,0.1,0.01,0.04,7.0
5493,288000,0,42,0,0,9.0,0.1,0.01,0.04,7.0
5494,360000,0,49,0,0,9.0,0.1,0.01,0.04,7.0
5495,432000,0,44,0,0,9.0,0.1,0.01,0.04,7.0
5496,504000,0,47,0,0,9.0,0.1,0.01,0.04,7.0
5497,576000,0,50,0,0,9.0,0.1,0.01,0.04,7.0
5498,648000,0,49,0,0,9.0,0.1,0.01,0.04,7.0
5499,720000,0,63,0,0,9.0,0.1,0.01,0.04,7.0
5500,792000,0,49,0,0,9.0,0.1,0.01,0.04,7.0
5501,864000,0,47,0,0,9.0,0.1,0.01,0.04,7.0
5502,936000,0,45,0,0,9.0,0.1,0.01,0.04,7.0
5503,1008000,0,46,0,0,9.0,0.1,0.01,0.04,7.0
5504,1080000,0,47,0,0,9.0,0.1,0.01,0.04,7.0
5505,72000,1,63,0,9,9.0,0.1,0.01,0.04,8.0
5506,144000,0,51,0,0,9.0,0.1,0.01,0.04,8.0
5507,216000,0,52,0,0,9.0,0.1,0.01,0.04,8.0
5508,288000,0,55,0,0,9.0,0.1,0.01,0.04,8.0
5509,360000,0,47,0,0,9.0,0.1,0.01,0.04,8.0
5510,432000,0,50,0,0,9.0,0.1,0.01,0.04,8.0
5511,504000,0,49,0,0,9.0,0.1,0.01,0.04,8.0
5512,576000,0,40,0,0,9.0,0.1,0.01,0.04,8.0
5513,648000,0,42,0,0,9.0,0.1,0.01,0.04,8.0
5514,720000,0,57,0,0,9.0,0.1,0.01,0.04,8.0
5515,792000,0,47,0,0,9.0,0.1,0.01,0.04,8.0
5516,864000,0,48,0,0,9.0,0.1,0.01,0.04,8.0
5517,936000,0,41,0,0,9.0,0.1,0.01,0.04,8.0
5518,1008000,0,45,0,0,9.0,0.1,0.01,0.04,8.0
5519,1080000,0,47,0,0,9.0,0.1,0.01,0.04,8.0
5520,72000,1,45,1,8,9.0,0.1,0.01,0.04,9.0
5521,144000,2,43,0,18,9.0,0.1,0.01,0.04,9.0
5522,216000,0,47,0,0,9.0,0.1,0.01,0.04,9.0
5523,288000,0,50,0,0,9.0,0.1,0.01,0.04,9.0
5524,360000,0,50,0,0,9.0,0.1,0.01,0.04,9.0
5525,432000,0,44,0,0,9.0,0.1,0.01,0.04,9.0
5526,504000,0,53,0,0,9.0,0.1,0.01,0.04,9.0
5527,576000,0,60,0,0,9.0,0.1,0.01,0.04,9.0
5528,648000,0,56,0,0,9.0,0.1,0.01,0.04,9.0
5529,720000,0,41,0,0,9.0,0.1,0.01,0.04,9.0
5530,792000,0,47,0,0,9.0,0.1,0.01,0.04,9.0
5531,864000,0,44,0,0,9.0,0.1,0.01,0.04,9.0
5532,936000,0,44,0,0,9.0,0.1,0.01,0.04,9.0
5533,1008000,0,45,0,0,9.0,0.1,0.01,0.04,9.0
5534,1080000,0,53,0,0,9.0,0.1,0.01,0.04,9.0
5535,72000,1,46,0,9,9.0,0.1,0.01,0.04,10.0
5536,144000,0,50,0,0,9.0,0.1,0.01,0.04,10.0
5537,216000,0,50,0,0,9.0,0.1,0.01,0.04,10.0
5538,288000,0,45,0,0,9.0,0.1,0.01,0.04,10.0
5539,360000,0,46,0,0,9.0,0.1,0.01,0.04,10.0
5540,432000,0,51,0,0,9.0,0.1,0.01,0.04,10.0
5541,504000,0,48,0,0,9.0,0.1,0.01,0.04,10.0
5542,576000,0,47,0,0,9.0,0.1,0.01,0.04,10.0
5543,648000,0,47,0,0,9.0,0.1,0.01,0.04,10.0
5544,720000,0,51,0,0,9.0,0.1,0.01,0.04,10.0
5545,792000,0,47,0,0,9.0,0.1,0.01,0.04,10.0
5546,864000,0,40,0,0,9.0,0.1,0.01,0.04,10.0
5547,936000,0,44,0,0,9.0,0.1,0.01,0.04,10.0
5548,1008000,0,49,0,0,9.0,0.1,0.01,0.04,10.0
5549,1080000,0,51,0,0,9.0,0.1,0.01,0.04,10.0
5550,72000,1,41,0,9,9.0,0.1,0.01,0.04,11.0
5551,144000,1,44,0,9,9.0,0.1,0.01,0.04,11.0
5552,216000,0,44,0,0,9.0,0.1,0.01,0.04,11.0
5553,288000,0,44,0,0,9.0,0.1,0.01,0.04,11.0
5554,360000,0,44,0,0,9.0,0.1,0.01,0.04,11.0
5555,432000,0,58,0,0,9.0,0.1,0.01,0.04,11.0
5556,504000,0,50,0,0,9.0,0.1,0.01,0.04,11.0
5557,576000,0,45,0,0,9.0,0.1,0.01,0.04,11.0
5558,648000,0,51,0,0,9.0,0.1,0.01,0.04,11.0
5559,720000,0,53,0,0,9.0,0.1,0.01,0.04,11.0
5560,792000,0,46,0,0,9.0,0.1,0.01,0.04,11.0
5561,864000,0,51,0,0,9.0,0.1,0.01,0.04,11.0
5562,936000,0,50,0,0,9.0,0.1,0.01,0.04,11.0
5563,1008000,0,49,0,0,9.0,0.1,0.01,0.04,11.0
5564,1080000,0,48,0,0,9.0,0.1,0.01,0.04,11.0
5565,72000,1,43,0,9,9.0,0.1,0.01,0.04,12.0
5566,144000,0,44,0,0,9.0,0.1,0.01,0.04,12.0
5567,216000,0,45,0,0,9.0,0.1,0.01,0.04,12.0
5568,288000,0,46,0,0,9.0,0.1,0.01,0.04,12.0
5569,360000,0,54,0,0,9.0,0.1,0.01,0.04,12.0
5570,432000,0,53,0,0,9.0,0.1,0.01,0.04,12.0
5571,504000,0,57,0,0,9.0,0.1,0.01,0.04,12.0
5572,576000,0,56,0,0,9.0,0.1,0.01,0.04,12.0
5573,648000,0,47,0,0,9.0,0.1,0.01,0.04,12.0
5574,720000,0,47,0,0,9.0,0.1,0.01,0.04,12.0
5575,792000,0,44,0,0,9.0,0.1,0.01,0.04,12.0
5576,864000,0,45,0,0,9.0,0.1,0.01,0.04,12.0
5577,936000,0,54,0,0,9.0,0.1,0.01,0.04,12.0
5578,1008000,0,51,0,0,9.0,0.1,0.01,0.04,12.0
5579,1080000,0,52,0,0,9.0,0.1,0.01,0.04,12.0
5580,72000,1,42,0,9,9.0,0.1,0.01,0.04,13.0
5581,144000,0,46,0,0,9.0,0.1,0.01,0.04,13.0
5582,216000,0,50,0,0,9.0,0.1,0.01,0.04,13.0
5583,288000,0,47,0,0,9.0,0.1,0.01,0.04,13.0
5584,360000,0,48,0,0,9.0,0.1,0.01,0.04,13.0
5585,432000,0,54,0,0,9.0,0.1,0.01,0.04,13.0
5586,504000,0,49,0,0,9.0,0.1,0.01,0.04,13.0
5587,576000,0,52,0,0,9.0,0.1,0.01,0.04,13.0
5588,648000,0,48,0,0,9.0,0.1,0.01,0.04,13.0
5589,720000,0,51,0,0,9.0,0.1,0.01,0.04,13.0
5590,792000,0,52,0,0,9.0,0.1,0.01,0.04,13.0
5591,864000,0,53,0,0,9.0,0.1,0.01,0.04,13.0
5592,936000,0,46,0,0,9.0,0.1,0.01,0.04,13.0
5593,1008000,0,44,0,0,9.0,0.1,0.01,0.04,13.0
5594,1080000,0,51,0,0,9.0,0.1,0.01,0.04,13.0
5595,72000,1,43,0,9,9.0,0.1,0.01,0.04,14.0
5596,144000,1,46,0,9,9.0,0.1,0.01,0.04,14.0
5597,216000,0,48,0,0,9.0,0.1,0.01,0.04,14.0
5598,288000,0,45,0,0,9.0,0.1,0.01,0.04,14.0
5599,360000,0,43,0,0,9.0,0.1,0.01,0.04,14.0
5600,432000,0,50,0,0,9.0,0.1,0.01,0.04,14.0
5601,504000,0,54,0,0,9.0,0.1,0.01,0.04,14.0
5602,576000,0,46,0,0,9.0,0.1,0.01,0.04,14.0
5603,648000,0,44,0,0,9.0,0.1,0.01,0.04,14.0
5604,720000,0,50,0,0,9.0,0.1,0.01,0.04,14.0
5605,792000,0,59,0,0,9.0,0.1,0.01,0.04,14.0
5606,864000,0,55,0,0,9.0,0.1,0.01,0.04,14.0
5607,936000,0,49,0,0,9.0,0.1,0.01,0.04,14.0
5608,1008000,0,54,0,0,9.0,0.1,0.01,0.04,14.0
5609,1080000,0,54,0,0,9.0,0.1,0.01,0.04,14.0
5610,72000,1,53,1,8,9.0,0.1,0.01,0.04,15.0
5611,144000,0,56,0,0,9.0,0.1,0.01,0.04,15.0
