,time,cell_count,egf_count,active_egfr,inactive_egfr,egfr,egf,diss_const,k1,sim
6358,144000,0,186,0,0,6.0,0.4,0.0024390243902439024,0.04,5.0
6359,216000,0,184,0,0,6.0,0.4,0.0024390243902439024,0.04,5.0
6360,288000,0,194,0,0,6.0,0.4,0.0024390243902439024,0.04,5.0
6361,360000,0,204,0,0,6.0,0.4,0.0024390243902439024,0.04,5.0
6362,432000,0,184,0,0,6.0,0.4,0.0024390243902439024,0.04,5.0
6363,504000,0,197,0,0,6.0,0.4,0.0024390243902439024,0.04,5.0
6364,576000,0,196,0,0,6.0,0.4,0.0024390243902439024,0.04,5.0
6365,648000,0,199,0,0,6.0,0.4,0.0024390243902439024,0.04,5.0
6366,720000,0,210,0,0,6.0,0.4,0.0024390243902439024,0.04,5.0
6367,792000,0,181,0,0,6.0,0.4,0.0024390243902439024,0.04,5.0
6368,864000,0,197,0,0,6.0,0.4,0.0024390243902439024,0.04,5.0
6369,936000,0,205,0,0,6.0,0.4,0.0024390243902439024,0.04,5.0
6370,1008000,0,186,0,0,6.0,0.4,0.0024390243902439024,0.04,5.0
6371,1080000,0,206,0,0,6.0,0.4,0.0024390243902439024,0.04,5.0
6372,72000,1,204,0,6,6.0,0.4,0.0024390243902439024,0.04,6.0
6373,144000,2,204,3,9,6.0,0.4,0.0024390243902439024,0.04,6.0
6374,216000,4,173,6,18,6.0,0.4,0.0024390243902439024,0.04,6.0
6375,288000,2,199,1,11,6.0,0.4,0.0024390243902439024,0.04,6.0
6376,360000,2,190,2,10,6.0,0.4,0.0024390243902439024,0.04,6.0
6377,432000,2,192,2,10,6.0,0.4,0.0024390243902439024,0.04,6.0
6378,504000,4,189,4,20,6.0,0.4,0.0024390243902439024,0.04,6.0
6379,576000,8,191,4,44,6.0,0.4,0.0024390243902439024,0.04,6.0
6380,648000,8,169,6,42,6.0,0.4,0.0024390243902439024,0.04,6.0
6381,720000,12,160,7,65,6.0,0.4,0.0024390243902439024,0.04,6.0
6382,792000,6,180,2,34,6.0,0.4,0.0024390243902439024,0.04,6.0
6383,864000,12,184,5,67,6.0,0.4,0.0024390243902439024,0.04,6.0
6384,936000,9,184,2,52,6.0,0.4,0.0024390243902439024,0.04,6.0
6385,1008000,11,178,5,61,6.0,0.4,0.0024390243902439024,0.04,6.0
6386,1080000,11,176,3,63,6.0,0.4,0.0024390243902439024,0.04,6.0
6387,72000,1,188,0,6,6.0,0.4,0.0024390243902439024,0.04,7.0
6388,144000,3,185,1,17,6.0,0.4,0.0024390243902439024,0.04,7.0
6389,216000,4,180,2,22,6.0,0.4,0.0024390243902439024,0.04,7.0
6390,288000,4,154,2,22,6.0,0.4,0.0024390243902439024,0.04,7.0
6391,360000,8,174,2,46,6.0,0.4,0.0024390243902439024,0.04,7.0
6392,432000,8,171,4,44,6.0,0.4,0.0024390243902439024,0.04,7.0
6393,504000,4,174,1,23,6.0,0.4,0.0024390243902439024,0.04,7.0
6394,576000,4,175,1,23,6.0,0.4,0.0024390243902439024,0.04,7.0
6395,648000,8,173,8,40,6.0,0.4,0.0024390243902439024,0.04,7.0
6396,720000,10,179,8,52,6.0,0.4,0.0024390243902439024,0.04,7.0
6397,792000,8,182,3,45,6.0,0.4,0.0024390243902439024,0.04,7.0
6398,864000,4,196,1,23,6.0,0.4,0.0024390243902439024,0.04,7.0
6399,936000,4,190,0,24,6.0,0.4,0.0024390243902439024,0.04,7.0
6400,1008000,4,182,2,22,6.0,0.4,0.0024390243902439024,0.04,7.0
6401,1080000,2,182,0,12,6.0,0.4,0.0024390243902439024,0.04,7.0
6402,72000,1,191,2,4,6.0,0.4,0.0024390243902439024,0.04,8.0
6403,144000,3,183,0,18,6.0,0.4,0.0024390243902439024,0.04,8.0
6404,216000,1,186,2,4,6.0,0.4,0.0024390243902439024,0.04,8.0
6405,288000,0,188,0,0,6.0,0.4,0.0024390243902439024,0.04,8.0
6406,360000,0,202,0,0,6.0,0.4,0.0024390243902439024,0.04,8.0
6407,432000,0,202,0,0,6.0,0.4,0.0024390243902439024,0.04,8.0
6408,504000,0,204,0,0,6.0,0.4,0.0024390243902439024,0.04,8.0
6409,576000,0,208,0,0,6.0,0.4,0.0024390243902439024,0.04,8.0
6410,648000,0,201,0,0,6.0,0.4,0.0024390243902439024,0.04,8.0
6411,720000,0,194,0,0,6.0,0.4,0.0024390243902439024,0.04,8.0
6412,792000,0,179,0,0,6.0,0.4,0.0024390243902439024,0.04,8.0
6413,864000,0,197,0,0,6.0,0.4,0.0024390243902439024,0.04,8.0
6414,936000,0,195,0,0,6.0,0.4,0.0024390243902439024,0.04,8.0
6415,1008000,0,204,0,0,6.0,0.4,0.0024390243902439024,0.04,8.0
6416,1080000,0,210,0,0,6.0,0.4,0.0024390243902439024,0.04,8.0
6417,72000,1,203,1,5,6.0,0.4,0.0024390243902439024,0.04,9.0
6418,144000,1,188,0,6,6.0,0.4,0.0024390243902439024,0.04,9.0
6419,216000,2,194,1,11,6.0,0.4,0.0024390243902439024,0.04,9.0
6420,288000,0,193,0,0,6.0,0.4,0.0024390243902439024,0.04,9.0
6421,360000,0,196,0,0,6.0,0.4,0.0024390243902439024,0.04,9.0
6422,432000,0,194,0,0,6.0,0.4,0.0024390243902439024,0.04,9.0
6423,504000,0,199,0,0,6.0,0.4,0.0024390243902439024,0.04,9.0
6424,576000,0,184,0,0,6.0,0.4,0.0024390243902439024,0.04,9.0
6425,648000,0,200,0,0,6.0,0.4,0.0024390243902439024,0.04,9.0
6426,720000,0,203,0,0,6.0,0.4,0.0024390243902439024,0.04,9.0
6427,792000,0,202,0,0,6.0,0.4,0.0024390243902439024,0.04,9.0
6428,864000,0,193,0,0,6.0,0.4,0.0024390243902439024,0.04,9.0
6429,936000,0,197,0,0,6.0,0.4,0.0024390243902439024,0.04,9.0
6430,1008000,0,191,0,0,6.0,0.4,0.0024390243902439024,0.04,9.0
6431,1080000,0,201,0,0,6.0,0.4,0.0024390243902439024,0.04,9.0
6432,72000,1,224,2,4,6.0,0.4,0.0024390243902439024,0.04,10.0
6433,144000,3,195,3,15,6.0,0.4,0.0024390243902439024,0.04,10.0
6434,216000,3,183,0,18,6.0,0.4,0.0024390243902439024,0.04,10.0
6435,288000,2,188,0,12,6.0,0.4,0.0024390243902439024,0.04,10.0
6436,360000,4,182,2,22,6.0,0.4,0.0024390243902439024,0.04,10.0
6437,432000,4,194,3,21,6.0,0.4,0.0024390243902439024,0.04,10.0
6438,504000,2,201,1,11,6.0,0.4,0.0024390243902439024,0.04,10.0
6439,576000,0,187,0,0,6.0,0.4,0.0024390243902439024,0.04,10.0
6440,648000,0,195,0,0,6.0,0.4,0.0024390243902439024,0.04,10.0
6441,720000,0,203,0,0,6.0,0.4,0.0024390243902439024,0.04,10.0
6442,792000,0,188,0,0,6.0,0.4,0.0024390243902439024,0.04,10.0
6443,864000,0,188,0,0,6.0,0.4,0.0024390243902439024,0.04,10.0
6444,936000,0,183,0,0,6.0,0.4,0.0024390243902439024,0.04,10.0
6445,1008000,0,182,0,0,6.0,0.4,0.0024390243902439024,0.04,10.0
6446,1080000,0,203,0,0,6.0,0.4,0.0024390243902439024,0.04,10.0
6447,72000,1,210,1,5,6.0,0.4,0.0024390243902439024,0.04,11.0
6448,144000,1,191,0,6,6.0,0.4,0.0024390243902439024,0.04,11.0
6449,216000,0,187,0,0,6.0,0.4,0.0024390243902439024,0.04,11.0
6450,288000,0,184,0,0,6.0,0.4,0.0024390243902439024,0.04,11.0
6451,360000,0,174,0,0,6.0,0.4,0.0024390243902439024,0.04,11.0
6452,432000,0,197,0,0,6.0,0.4,0.0024390243902439024,0.04,11.0
6453,504000,0,186,0,0,6.0,0.4,0.0024390243902439024,0.04,11.0
6454,576000,0,204,0,0,6.0,0.4,0.0024390243902439024,0.04,11.0
6455,648000,0,207,0,0,6.0,0.4,0.0024390243902439024,0.04,11.0
6456,720000,0,196,0,0,6.0,0.4,0.0024390243902439024,0.04,11.0
6457,792000,0,190,0,0,6.0,0.4,0.0024390243902439024,0.04,11.0
6458,864000,0,193,0,0,6.0,0.4,0.0024390243902439024,0.04,11.0
6459,936000,0,193,0,0,6.0,0.4,0.0024390243902439024,0.04,11.0
6460,1008000,0,181,0,0,6.0,0.4,0.0024390243902439024,0.04,11.0
6461,1080000,0,174,0,0,6.0,0.4,0.0024390243902439024,0.04,11.0
6462,72000,1,188,1,5,6.0,0.4,0.0024390243902439024,0.04,12.0
6463,144000,0,177,0,0,6.0,0.4,0.0024390243902439024,0.04,12.0
6464,216000,0,182,0,0,6.0,0.4,0.0024390243902439024,0.04,12.0
6465,288000,0,179,0,0,6.0,0.4,0.0024390243902439024,0.04,12.0
6466,360000,0,204,0,0,6.0,0.4,0.0024390243902439024,0.04,12.0
6467,432000,0,188,0,0,6.0,0.4,0.0024390243902439024,0.04,12.0
6468,504000,0,189,0,0,6.0,0.4,0.0024390243902439024,0.04,12.0
6469,576000,0,200,0,0,6.0,0.4,0.0024390243902439024,0.04,12.0
6470,648000,0,196,0,0,6.0,0.4,0.0024390243902439024,0.04,12.0
6471,720000,0,193,0,0,6.0,0.4,0.0024390243902439024,0.04,12.0
6472,792000,0,201,0,0,6.0,0.4,0.0024390243902439024,0.04,12.0
6473,864000,0,188,0,0,6.0,0.4,0.0024390243902439024,0.04,12.0
6474,936000,0,171,0,0,6.0,0.4,0.0024390243902439024,0.04,12.0
6475,1008000,0,168,0,0,6.0,0.4,0.0024390243902439024,0.04,12.0
6476,1080000,0,176,0,0,6.0,0.4,0.0024390243902439024,0.04,12.0
6477,72000,1,209,2,4,6.0,0.4,0.0024390243902439024,0.04,13.0
6478,144000,2,201,2,10,6.0,0.4,0.0024390243902439024,0.04,13.0
6479,216000,4,193,1,23,6.0,0.4,0.0024390243902439024,0.04,13.0
6480,288000,6,210,1,35,6.0,0.4,0.0024390243902439024,0.04,13.0
6481,360000,4,202,1,23,6.0,0.4,0.0024390243902439024,0.04,13.0
6482,432000,0,209,0,0,6.0,0.4,0.0024390243902439024,0.04,13.0
6483,504000,0,218,0,0,6.0,0.4,0.0024390243902439024,0.04,13.0
6484,576000,0,215,0,0,6.0,0.4,0.0024390243902439024,0.04,13.0
6485,648000,0,208,0,0,6.0,0.4,0.0024390243902439024,0.04,13.0
6486,720000,0,210,0,0,6.0,0.4,0.0024390243902439024,0.04,13.0
6487,792000,0,180,0,0,6.0,0.4,0.0024390243902439024,0.04,13.0
6488,864000,0,186,0,0,6.0,0.4,0.0024390243902439024,0.04,13.0
6489,936000,0,190,0,0,6.0,0.4,0.0024390243902439024,0.04,13.0
6490,1008000,0,200,0,0,6.0,0.4,0.0024390243902439024,0.04,13.0
6491,1080000,0,200,0,0,6.0,0.4,0.0024390243902439024,0.04,13.0
6492,72000,1,208,0,6,6.0,0.4,0.0024390243902439024,0.04,14.0
6493,144000,3,186,2,16,6.0,0.4,0.0024390243902439024,0.04,14.0
6494,216000,4,189,0,24,6.0,0.4,0.0024390243902439024,0.04,14.0
6495,288000,3,176,3,15,6.0,0.4,0.0024390243902439024,0.04,14.0
6496,360000,4,175,1,23,6.0,0.4,0.0024390243902439024,0.04,14.0
6497,432000,3,165,2,16,6.0,0.4,0.0024390243902439024,0.04,14.0
6498,504000,2,179,0,12,6.0,0.4,0.0024390243902439024,0.04,14.0
6499,576000,0,188,0,0,6.0,0.4,0.0024390243902439024,0.04,14.0
6500,648000,0,194,0,0,6.0,0.4,0.0024390243902439024,0.04,14.0
6501,720000,0,194,0,0,6.0,0.4,0.0024390243902439024,0.04,14.0
6502,792000,0,204,0,0,6.0,0.4,0.0024390243902439024,0.04,14.0
6503,864000,0,199,0,0,6.0,0.4,0.0024390243902439024,0.04,14.0
6504,936000,0,205,0,0,6.0,0.4,0.0024390243902439024,0.04,14.0
6505,1008000,0,189,0,0,6.0,0.4,0.0024390243902439024,0.04,14.0
6506,1080000,0,200,0,0,6.0,0.4,0.0024390243902439024,0.04,14.0
6507,72000,1,178,0,6,6.0,0.4,0.0024390243902439024,0.04,15.0
6508,144000,2,184,0,12,6.0,0.4,0.0024390243902439024,0.04,15.0
6509,216000,2,176,1,11,6.0,0.4,0.0024390243902439024,0.04,15.0
6510,288000,2,178,2,10,6.0,0.4,0.0024390243902439024,0.04,15.0
6511,360000,2,187,2,10,6.0,0.4,0.0024390243902439024,0.04,15.0
6512,432000,0,174,0,0,6.0,0.4,0.0024390243902439024,0.04,15.0
6513,504000,0,192,0,0,6.0,0.4,0.0024390243902439024,0.04,15.0
6514,576000,0,202,0,0,6.0,0.4,0.0024390243902439024,0.04,15.0
6515,648000,0,214,0,0,6.0,0.4,0.0024390243902439024,0.04,15.0
6516,720000,0,222,0,0,6.0,0.4,0.0024390243902439024,0.04,15.0
6517,792000,0,195,0,0,6.0,0.4,0.0024390243902439024,0.04,15.0
6518,864000,0,203,0,0,6.0,0.4,0.0024390243902439024,0.04,15.0
6519,936000,0,195,0,0,6.0,0.4,0.0024390243902439024,0.04,15.0
6520,1008000,0,185,0,0,6.0,0.4,0.0024390243902439024,0.04,15.0
6521,1080000,0,209,0,0,6.0,0.4,0.0024390243902439024,0.04,15.0
6522,72000,1,201,1,5,6.0,0.4,0.0024390243902439024,0.04,16.0
6523,144000,3,191,1,17,6.0,0.4,0.0024390243902439024,0.04,16.0
6524,216000,4,210,4,20,6.0,0.4,0.0024390243902439024,0.04,16.0
6525,288000,6,190,4,32,6.0,0.4,0.0024390243902439024,0.04,16.0
6526,360000,6,184,3,33,6.0,0.4,0.0024390243902439024,0.04,16.0
6527,432000,4,172,1,23,6.0,0.4,0.0024390243902439024,0.04,16.0
6528,504000,0,174,0,0,6.0,0.4,0.0024390243902439024,0.04,16.0
6529,576000,0,183,0,0,6.0,0.4,0.0024390243902439024,0.04,16.0
6530,648000,0,192,0,0,6.0,0.4,0.0024390243902439024,0.04,16.0
6531,720000,0,192,0,0,6.0,0.4,0.0024390243902439024,0.04,16.0
6532,792000,0,211,0,0,6.0,0.4,0.0024390243902439024,0.04,16.0
6533,864000,0,183,0,0,6.0,0.4,0.0024390243902439024,0.04,16.0
6534,936000,0,167,0,0,6.0,0.4,0.0024390243902439024,0.04,16.0
6535,1008000,0,184,0,0,6.0,0.4,0.0024390243902439024,0.04,16.0
6536,1080000,0,197,0,0,6.0,0.4,0.0024390243902439024,0.04,16.0
6537,72000,1,191,1,5,6.0,0.4,0.0024390243902439024,0.04,17.0
6538,144000,2,178,0,12,6.0,0.4,0.0024390243902439024,0.04,17.0
6539,216000,2,173,2,10,6.0,0.4,0.0024390243902439024,0.04,17.0
6540,288000,0,191,0,0,6.0,0.4,0.0024390243902439024,0.04,17.0
6541,360000,0,189,0,0,6.0,0.4,0.0024390243902439024,0.04,17.0
6542,432000,0,204,0,0,6.0,0.4,0.0024390243902439024,0.04,17.0
6543,504000,0,183,0,0,6.0,0.4,0.0024390243902439024,0.04,17.0
6544,576000,0,200,0,0,6.0,0.4,0.0024390243902439024,0.04,17.0
6545,648000,0,185,0,0,6.0,0.4,0.0024390243902439024,0.04,17.0
6546,720000,0,187,0,0,6.0,0.4,0.0024390243902439024,0.04,17.0
6547,792000,0,189,0,0,6.0,0.4,0.0024390243902439024,0.04,17.0
6548,864000,0,199,0,0,6.0,0.4,0.0024390243902439024,0.04,17.0
6549,936000,0,206,0,0,6.0,0.4,0.0024390243902439024,0.04,17.0
6550,1008000,0,204,0,0,6.0,0.4,0.0024390243902439024,0.04,17.0
6551,1080000,0,223,0,0,6.0,0.4,0.0024390243902439024,0.04,17.0
6552,72000,1,175,1,5,6.0,0.4,0.0024390243902439024,0.04,18.0
6553,144000,0,185,0,0,6.0,0.4,0.0024390243902439024,0.04,18.0
6554,216000,0,203,0,0,6.0,0.4,0.0024390243902439024,0.04,18.0
6555,288000,0,192,0,0,6.0,0.4,0.0024390243902439024,0.04,18.0
6556,360000,0,195,0,0,6.0,0.4,0.0024390243902439024,0.04,18.0
6557,432000,0,201,0,0,6.0,0.4,0.0024390243902439024,0.04,18.0
6558,504000,0,201,0,0,6.0,0.4,0.0024390243902439024,0.04,18.0
6559,576000,0,198,0,0,6.0,0.4,0.0024390243902439024,0.04,18.0
6560,648000,0,179,0,0,6.0,0.4,0.0024390243902439024,0.04,18.0
6561,720000,0,190,0,0,6.0,0.4,0.0024390243902439024,0.04,18.0
6562,792000,0,181,0,0,6.0,0.4,0.0024390243902439024,0.04,18.0
6563,864000,0,207,0,0,6.0,0.4,0.0024390243902439024,0.04,18.0
6564,936000,0,213,0,0,6.0,0.4,0.0024390243902439024,0.04,18.0
6565,1008000,0,193,0,0,6.0,0.4,0.0024390243902439024,0.04,18.0
6566,1080000,0,194,0,0,6.0,0.4,0.0024390243902439024,0.04,18.0
6567,72000,1,204,0,6,6.0,0.4,0.0024390243902439024,0.04,19.0
6568,144000,3,199,1,17,6.0,0.4,0.0024390243902439024,0.04,19.0
6569,216000,1,180,0,6,6.0,0.4,0.0024390243902439024,0.04,19.0
6570,288000,0,188,0,0,6.0,0.4,0.0024390243902439024,0.04,19.0
6571,360000,0,204,0,0,6.0,0.4,0.0024390243902439024,0.04,19.0
6572,432000,0,191,0,0,6.0,0.4,0.0024390243902439024,0.04,19.0
6573,504000,0,195,0,0,6.0,0.4,0.0024390243902439024,0.04,19.0
6574,576000,0,194,0,0,6.0,0.4,0.0024390243902439024,0.04,19.0
6575,648000,0,201,0,0,6.0,0.4,0.0024390243902439024,0.04,19.0
6576,720000,0,210,0,0,6.0,0.4,0.0024390243902439024,0.04,19.0
6577,792000,0,200,0,0,6.0,0.4,0.0024390243902439024,0.04,19.0
6578,864000,0,207,0,0,6.0,0.4,0.0024390243902439024,0.04,19.0
6579,936000,0,199,0,0,6.0,0.4,0.0024390243902439024,0.04,19.0
6580,1008000,0,194,0,0,6.0,0.4,0.0024390243902439024,0.04,19.0
6581,1080000,0,190,0,0,6.0,0.4,0.0024390243902439024,0.04,19.0
6582,72000,1,193,0,6,6.0,0.4,0.0024390243902439024,0.04,20.0
6583,144000,0,198,0,0,6.0,0.4,0.0024390243902439024,0.04,20.0
6584,216000,0,203,0,0,6.0,0.4,0.0024390243902439024,0.04,20.0
6585,288000,0,198,0,0,6.0,0.4,0.0024390243902439024,0.04,20.0
6586,360000,0,197,0,0,6.0,0.4,0.0024390243902439024,0.04,20.0
6587,432000,0,200,0,0,6.0,0.4,0.0024390243902439024,0.04,20.0
6588,504000,0,196,0,0,6.0,0.4,0.0024390243902439024,0.04,20.0
6589,576000,0,197,0,0,6.0,0.4,0.0024390243902439024,0.04,20.0
6590,648000,0,208,0,0,6.0,0.4,0.0024390243902439024,0.04,20.0
6591,720000,0,203,0,0,6.0,0.4,0.0024390243902439024,0.04,20.0
6592,792000,0,201,0,0,6.0,0.4,0.0024390243902439024,0.04,20.0
6593,864000,0,196,0,0,6.0,0.4,0.0024390243902439024,0.04,20.0
6594,936000,0,194,0,0,6.0,0.4,0.0024390243902439024,0.04,20.0
6595,1008000,0,189,0,0,6.0,0.4,0.0024390243902439024,0.04,20.0
6596,1080000,0,187,0,0,6.0,0.4,0.0024390243902439024,0.04,20.0
6597,72000,1,392,0,6,6.0,0.8,0.01,1.3,1.0
6598,144000,2,387,0,12,6.0,0.8,0.01,1.3,1.0
6599,216000,2,417,0,12,6.0,0.8,0.01,1.3,1.0
6600,288000,0,396,0,0,6.0,0.8,0.01,1.3,1.0
6601,360000,0,405,0,0,6.0,0.8,0.01,1.3,1.0
6602,432000,0,418,0,0,6.0,0.8,0.01,1.3,1.0
6603,504000,0,409,0,0,6.0,0.8,0.01,1.3,1.0
6604,576000,0,401,0,0,6.0,0.8,0.01,1.3,1.0
6605,648000,0,415,0,0,6.0,0.8,0.01,1.3,1.0
6606,720000,0,401,0,0,6.0,0.8,0.01,1.3,1.0
6607,792000,0,404,0,0,6.0,0.8,0.01,1.3,1.0
6608,864000,0,401,0,0,6.0,0.8,0.01,1.3,1.0
6609,936000,0,394,0,0,6.0,0.8,0.01,1.3,1.0
6610,1008000,0,378,0,0,6.0,0.8,0.01,1.3,1.0
6611,1080000,0,367,0,0,6.0,0.8,0.01,1.3,1.0
6612,72000,1,402,0,6,6.0,0.8,0.01,1.3,2.0
6613,144000,1,394,0,6,6.0,0.8,0.01,1.3,2.0
6614,216000,0,393,0,0,6.0,0.8,0.01,1.3,2.0
6615,288000,0,407,0,0,6.0,0.8,0.01,1.3,2.0
6616,360000,0,400,0,0,6.0,0.8,0.01,1.3,2.0
6617,432000,0,412,0,0,6.0,0.8,0.01,1.3,2.0
6618,504000,0,396,0,0,6.0,0.8,0.01,1.3,2.0
6619,576000,0,375,0,0,6.0,0.8,0.01,1.3,2.0
6620,648000,0,394,0,0,6.0,0.8,0.01,1.3,2.0
6621,720000,0,384,0,0,6.0,0.8,0.01,1.3,2.0
6622,792000,0,392,0,0,6.0,0.8,0.01,1.3,2.0
6623,864000,0,404,0,0,6.0,0.8,0.01,1.3,2.0
6624,936000,0,391,0,0,6.0,0.8,0.01,1.3,2.0
6625,1008000,0,406,0,0,6.0,0.8,0.01,1.3,2.0
6626,1080000,0,418,0,0,6.0,0.8,0.01,1.3,2.0
6627,72000,1,387,0,6,6.0,0.8,0.01,1.3,3.0
6628,144000,2,381,1,11,6.0,0.8,0.01,1.3,3.0
6629,216000,1,367,0,6,6.0,0.8,0.01,1.3,3.0
6630,288000,0,370,0,0,6.0,0.8,0.01,1.3,3.0
6631,360000,0,370,0,0,6.0,0.8,0.01,1.3,3.0
6632,432000,0,389,0,0,6.0,0.8,0.01,1.3,3.0
6633,504000,0,431,0,0,6.0,0.8,0.01,1.3,3.0
6634,576000,0,407,0,0,6.0,0.8,0.01,1.3,3.0
6635,648000,0,410,0,0,6.0,0.8,0.01,1.3,3.0
6636,720000,0,404,0,0,6.0,0.8,0.01,1.3,3.0
6637,792000,0,379,0,0,6.0,0.8,0.01,1.3,3.0
6638,864000,0,370,0,0,6.0,0.8,0.01,1.3,3.0
6639,936000,0,384,0,0,6.0,0.8,0.01,1.3,3.0
6640,1008000,0,414,0,0,6.0,0.8,0.01,1.3,3.0
6641,1080000,0,393,0,0,6.0,0.8,0.01,1.3,3.0
6642,72000,1,402,1,5,6.0,0.8,0.01,1.3,4.0
6643,144000,2,402,1,11,6.0,0.8,0.01,1.3,4.0
6644,216000,3,396,0,18,6.0,0.8,0.01,1.3,4.0
6645,288000,0,387,0,0,6.0,0.8,0.01,1.3,4.0
6646,360000,0,392,0,0,6.0,0.8,0.01,1.3,4.0
6647,432000,0,391,0,0,6.0,0.8,0.01,1.3,4.0
6648,504000,0,428,0,0,6.0,0.8,0.01,1.3,4.0
6649,576000,0,393,0,0,6.0,0.8,0.01,1.3,4.0
6650,648000,0,383,0,0,6.0,0.8,0.01,1.3,4.0
6651,720000,0,381,0,0,6.0,0.8,0.01,1.3,4.0
6652,792000,0,392,0,0,6.0,0.8,0.01,1.3,4.0
6653,864000,0,404,0,0,6.0,0.8,0.01,1.3,4.0
6654,936000,0,380,0,0,6.0,0.8,0.01,1.3,4.0
6655,1008000,0,392,0,0,6.0,0.8,0.01,1.3,4.0
6656,1080000,0,404,0,0,6.0,0.8,0.01,1.3,4.0
6657,72000,1,378,0,6,6.0,0.8,0.01,1.3,5.0
6658,144000,3,394,1,17,6.0,0.8,0.01,1.3,5.0
6659,216000,5,384,0,30,6.0,0.8,0.01,1.3,5.0
6660,288000,5,390,1,29,6.0,0.8,0.01,1.3,5.0
6661,360000,3,384,0,18,6.0,0.8,0.01,1.3,5.0
6662,432000,2,369,0,12,6.0,0.8,0.01,1.3,5.0
6663,504000,2,384,0,12,6.0,0.8,0.01,1.3,5.0
6664,576000,2,383,1,11,6.0,0.8,0.01,1.3,5.0
6665,648000,0,402,0,0,6.0,0.8,0.01,1.3,5.0
6666,720000,0,403,0,0,6.0,0.8,0.01,1.3,5.0
6667,792000,0,386,0,0,6.0,0.8,0.01,1.3,5.0
6668,864000,0,376,0,0,6.0,0.8,0.01,1.3,5.0
6669,936000,0,377,0,0,6.0,0.8,0.01,1.3,5.0
6670,1008000,0,417,0,0,6.0,0.8,0.01,1.3,5.0
6671,1080000,0,406,0,0,6.0,0.8,0.01,1.3,5.0
6672,72000,1,401,1,5,6.0,0.8,0.01,1.3,6.0
6673,144000,1,393,1,5,6.0,0.8,0.01,1.3,6.0
6674,216000,0,370,0,0,6.0,0.8,0.01,1.3,6.0
6675,288000,0,376,0,0,6.0,0.8,0.01,1.3,6.0
6676,360000,0,396,0,0,6.0,0.8,0.01,1.3,6.0
6677,432000,0,396,0,0,6.0,0.8,0.01,1.3,6.0
6678,504000,0,390,0,0,6.0,0.8,0.01,1.3,6.0
6679,576000,0,392,0,0,6.0,0.8,0.01,1.3,6.0
6680,648000,0,390,0,0,6.0,0.8,0.01,1.3,6.0
6681,720000,0,411,0,0,6.0,0.8,0.01,1.3,6.0
6682,792000,0,402,0,0,6.0,0.8,0.01,1.3,6.0
6683,864000,0,373,0,0,6.0,0.8,0.01,1.3,6.0
6684,936000,0,400,0,0,6.0,0.8,0.01,1.3,6.0
6685,1008000,0,408,0,0,6.0,0.8,0.01,1.3,6.0
6686,1080000,0,400,0,0,6.0,0.8,0.01,1.3,6.0
6687,72000,1,388,1,5,6.0,0.8,0.01,1.3,7.0
6688,144000,2,397,0,12,6.0,0.8,0.01,1.3,7.0
6689,216000,1,370,0,6,6.0,0.8,0.01,1.3,7.0
6690,288000,0,394,0,0,6.0,0.8,0.01,1.3,7.0
6691,360000,0,403,0,0,6.0,0.8,0.01,1.3,7.0
6692,432000,0,408,0,0,6.0,0.8,0.01,1.3,7.0
6693,504000,0,401,0,0,6.0,0.8,0.01,1.3,7.0
6694,576000,0,411,0,0,6.0,0.8,0.01,1.3,7.0
6695,648000,0,422,0,0,6.0,0.8,0.01,1.3,7.0
6696,720000,0,406,0,0,6.0,0.8,0.01,1.3,7.0
6697,792000,0,394,0,0,6.0,0.8,0.01,1.3,7.0
6698,864000,0,398,0,0,6.0,0.8,0.01,1.3,7.0
6699,936000,0,392,0,0,6.0,0.8,0.01,1.3,7.0
6700,1008000,0,408,0,0,6.0,0.8,0.01,1.3,7.0
6701,1080000,0,397,0,0,6.0,0.8,0.01,1.3,7.0
6702,72000,1,392,0,6,6.0,0.8,0.01,1.3,8.0
6703,144000,1,405,1,5,6.0,0.8,0.01,1.3,8.0
6704,216000,2,397,0,12,6.0,0.8,0.01,1.3,8.0
6705,288000,3,377,2,16,6.0,0.8,0.01,1.3,8.0
6706,360000,2,355,1,11,6.0,0.8,0.01,1.3,8.0
6707,432000,2,380,1,11,6.0,0.8,0.01,1.3,8.0
6708,504000,2,369,0,12,6.0,0.8,0.01,1.3,8.0
6709,576000,0,379,0,0,6.0,0.8,0.01,1.3,8.0
6710,648000,0,385,0,0,6.0,0.8,0.01,1.3,8.0
6711,720000,0,389,0,0,6.0,0.8,0.01,1.3,8.0
6712,792000,0,400,0,0,6.0,0.8,0.01,1.3,8.0
6713,864000,0,394,0,0,6.0,0.8,0.01,1.3,8.0
6714,936000,0,385,0,0,6.0,0.8,0.01,1.3,8.0
6715,1008000,0,382,0,0,6.0,0.8,0.01,1.3,8.0
6716,1080000,0,385,0,0,6.0,0.8,0.01,1.3,8.0
6717,72000,1,370,0,6,6.0,0.8,0.01,1.3,9.0
6718,144000,1,367,0,6,6.0,0.8,0.01,1.3,9.0
6719,216000,0,371,0,0,6.0,0.8,0.01,1.3,9.0
6720,288000,0,408,0,0,6.0,0.8,0.01,1.3,9.0
6721,360000,0,393,0,0,6.0,0.8,0.01,1.3,9.0
6722,432000,0,416,0,0,6.0,0.8,0.01,1.3,9.0
6723,504000,0,380,0,0,6.0,0.8,0.01,1.3,9.0
